day,T_years,forward_interp,is_pillar_day,forward_pillar
510,1.3972602739726028,6170.580583664183,0,
511,1.4,6171.167146285626,0,
512,1.4027397260273973,6171.753764664487,0,
513,1.4054794520547946,6172.340438806087,0,
514,1.4082191780821918,6172.927168715707,0,
515,1.4109589041095891,6173.513954398669,0,
516,1.4136986301369863,6174.100795860252,0,
517,1.4164383561643836,6174.687693105782,0,
518,1.4191780821917808,6175.274646140539,0,
519,1.4219178082191781,6175.861654969846,0,
520,1.4246575342465753,6176.448719598999,0,
521,1.4273972602739726,6177.03584003329,0,
522,1.4301369863013698,6177.623016278045,0,
523,1.4328767123287671,6178.210248338548,0,
524,1.4356164383561645,6178.797536220126,0,
525,1.4383561643835616,6179.384879928064,0,
526,1.441095890410959,6179.972279467691,0,
527,1.4438356164383561,6180.559734844292,0,
528,1.4465753424657535,6181.147246063195,0,
529,1.4493150684931506,6181.7348131296885,0,
530,1.452054794520548,6182.322436049102,0,
531,1.4547945205479451,6182.9101148267355,0,
532,1.4575342465753425,6183.497849467885,0,
533,1.4602739726027398,6184.085639977886,0,
534,1.463013698630137,6184.673486362024,0,
535,1.4657534246575343,6185.261388625635,0,
536,1.4684931506849315,6185.849346774007,0,
537,1.4712328767123288,6186.437360812475,0,
538,1.473972602739726,6187.025430746329,0,
539,1.4767123287671233,6187.613556580906,0,
540,1.4794520547945205,6188.201738321508,0,
541,1.4821917808219178,6188.789975973437,0,
542,1.484931506849315,6189.378269542032,0,
543,1.4876712328767123,6189.966619032585,0,
544,1.4904109589041097,6190.555024450434,0,
545,1.4931506849315068,6191.143485800873,0,
546,1.4958904109589042,6191.732003089242,0,
547,1.4986301369863013,6192.320576320835,0,
548,1.5013698630136987,6192.909205500993,0,
549,1.5041095890410958,6193.4978906350225,0,
550,1.5068493150684932,6194.086631728232,0,
551,1.5095890410958903,6194.675428785962,0,
552,1.5123287671232877,6195.264281813512,0,
553,1.515068493150685,6195.853190816222,0,
554,1.5178082191780822,6196.442155799393,0,
555,1.5205479452054795,6197.031176768367,0,
556,1.5232876712328767,6197.620253728444,0,
557,1.526027397260274,6198.20938668497,0,
558,1.5287671232876712,6198.798575643244,0,
559,1.5315068493150685,6199.387820608612,0,
560,1.5342465753424657,6199.9771215863875,0,
561,1.536986301369863,6200.5664785818835,0,
562,1.5397260273972602,6201.155891600447,0,
563,1.5424657534246575,6201.745360647381,0,
564,1.5452054794520549,6202.334885728034,0,
565,1.547945205479452,6202.92446684771,0,
566,1.5506849315068494,6203.514104011759,0,
567,1.5534246575342465,6204.103797225485,0,
568,1.5561643835616439,6204.693546494239,0,
569,1.558904109589041,6205.283351823338,0,
570,1.5616438356164384,6205.8732132181,0,
571,1.5643835616438355,6206.463130683876,0,
572,1.5671232876712329,6207.053104225975,0,
573,1.5698630136986302,6207.64313384975,0,
574,1.5726027397260274,6208.233219560509,0,
575,1.5753424657534247,6208.823361363604,0,
576,1.5780821917808219,6209.413559264348,0,
577,1.5808219178082192,6210.003813268093,0,
578,1.5835616438356164,6210.594123380152,0,
579,1.5863013698630137,6211.18448960588,0,
580,1.5890410958904109,6211.774911950599,0,
581,1.5917808219178082,6212.3653904196335,0,
582,1.5945205479452054,6212.955925018341,0,
583,1.5972602739726027,6213.546515752034,0,
584,1.6,6214.137162626071,0,
585,1.6027397260273972,6214.7278656457665,0,
586,1.6054794520547946,6215.31862481648,0,
587,1.6082191780821917,6215.909440143527,0,
588,1.610958904109589,6216.500311632267,0,
589,1.6136986301369862,6217.091239288027,0,
590,1.6164383561643836,6217.682223116138,0,
591,1.6191780821917807,6218.273263121959,0,
592,1.621917808219178,6218.864359310809,0,
593,1.6246575342465754,6219.45551168805,0,
594,1.6273972602739726,6220.0467202590025,0,
595,1.63013698630137,6220.637985029029,0,
596,1.632876712328767,6221.22930600345,0,
597,1.6356164383561644,6221.8206831876305,0,
598,1.6383561643835616,6222.412116586902,0,
599,1.641095890410959,6223.003606206597,0,
600,1.643835616438356,6223.595152052084,0,
601,1.6465753424657534,6224.186754128683,0,
602,1.6493150684931508,6224.778412441761,0,
603,1.652054794520548,6225.370126996645,0,
604,1.6547945205479453,6225.9618977987,0,
605,1.6575342465753424,6226.553724853252,0,
606,1.6602739726027398,6227.145608165671,0,
607,1.663013698630137,6227.737547741281,0,
608,1.6657534246575343,6228.3295435854525,0,
609,1.6684931506849314,6228.921595703525,0,
610,1.6712328767123288,6229.513704100836,0,
611,1.673972602739726,6230.105868782755,0,
612,1.6767123287671233,6230.698089754615,0,
613,1.6794520547945206,6231.290367021784,0,
614,1.6821917808219178,6231.882700589595,0,
615,1.6849315068493151,6232.475090463418,0,
616,1.6876712328767123,6233.0675366485875,0,
617,1.6904109589041096,6233.660039150476,0,
618,1.6931506849315068,6234.252597974426,0,
619,1.6958904109589041,6234.845213125781,0,
620,1.6986301369863013,6235.437884609917,0,
621,1.7013698630136986,6236.030612432167,0,
622,1.704109589041096,6236.623396597907,0,
623,1.7068493150684931,6237.216237112473,0,
624,1.7095890410958905,6237.809133981243,0,
625,1.7123287671232876,6238.402087209551,0,
626,1.715068493150685,6238.995096802777,0,
